,,,,,,,MEN DENIM SIZE CURVE,28,29,30,31,32,33,34,36,38,40,42,,
,,,,,,,WOMEN DENIM SIZE CURVE,24,25,26,27,28,29,30,31,32,33,34,,
,,,,,,,TOPS SIZE CURVE,XS,S,M,L,XL,2XL,3XL,4XL,,,,,
REF,Supplier Code,Gender,COLOUR,Description,Wholesale Price,Recommended Retail Price,Category,,,,,,,,,,,,Total Units,Total Value
TR125,209181 IZJL,WOMEN,OCEAN,True Religion Sadie Mini Skirt Flap Misty Ocean,"R1,130.00","R2,599.00",Skirts,4,4,2,4,4,2,,,,,,20,"R22,600.00"
TR126,209194 IWRM,WOMEN,CERULEAN DREAM,True Religion I Love True Joey Lr Short Cerulean Dream,"R1,130.00","R2,599.00",Shorts,2,2,2,2,2,2,2,2,2,1,1,20,"R22,600.00"
TR127,208987 IJRL,WOMEN,SEASTORM,True Religion I Love True Jennie Short Flap Seastorm,"R1,130.00","R2,599.00",Shorts,2,2,2,2,2,2,2,2,2,1,1,20,"R22,600.00"
TR128,208991 6713,WOMEN,CORAL,True Religion Joey Cut Off Big T Flap Sunkist Coral,"R1,477.83","R3,399.00",Shorts,1,1,1,1,1,1,1,1,1,,,9,"R13,300.43"
TR129,208991 3563,WOMEN,GREEN,True Religion Joey Cut Off Big T Flap Daiquiri Green,"R1,477.83","R3,399.00",Shorts,1,1,1,1,1,1,1,1,1,,,9,"R13,300.43"
TR130,208978 1998,WOMEN,WHITE,True Religion Button Up Mr Shorts Flap Brilliant White,"R1,130.00","R2,599.00",Shorts,2,2,2,2,2,2,2,2,2,1,1,20,"R22,600.00"
TR131,208980 IZGM,WOMEN,CARIBBEAN SKY,True Religion Button Up Mr Shorts Flap Caribbean Sky,"R1,130.00","R2,599.00",Shorts,2,2,2,2,2,2,2,2,2,1,1,20,"R22,600.00"
TR132,208981 IZKB,WOMEN,LAGOON MIST,True Religion Button Up Mr Shorts Flap Lagoon Mist,"R1,130.00","R2,599.00",Shorts,2,2,2,2,2,2,2,2,2,1,1,20,"R22,600.00"
TR133,209198 1700,WOMEN,WHITE,True Religion Tr Palm Tree Baby Tee Optic White,R564.78,"R1,299.00",T-Shirts,3,3,3,3,1,1,,,,,,14,"R7,906.96"
TR134,209198 1001,WOMEN,BLACK,True Religion Tr Palm Tree Baby Tee Jet Black,R564.78,"R1,299.00",T-Shirts,3,3,3,3,1,,,,,,,13,"R7,342.17"
TR135,209198 8221,WOMEN,ORANGE-PINK,True Religion Tr Palm Tree Baby Tee Exotic Orange,R564.78,"R1,299.00",T-Shirts,3,3,3,3,1,,,,,,,13,"R7,342.17"
TR136,209197 1700,WOMEN,WHITE,True Religion Embroidered Tr Hs Ss Crew Tee Optic White,R564.78,"R1,299.00",T-Shirts,3,3,3,3,1,,,,,,,13,"R7,342.17"
TR137,209197 1001,WOMEN,BLACK,True Religion Embroidered Tr Hs Ss Crew Tee Jet Black,R564.78,"R1,299.00",T-Shirts,3,3,3,3,1,,,,,,,13,"R7,342.17"
TR138,209197 6713,WOMEN,CORAL,True Religion Embroidered Tr Hs Ss Crew Tee Sunkist Coral,R564.78,"R1,299.00",T-Shirts,3,3,3,3,1,1,,,,,,14,"R7,906.96"
TR139,209362 1001,WOMEN,BLACK,True Religion Crystal Buddha Baby Tee Jet Black,R564.78,"R1,299.00",T-Shirts,3,3,3,2,1,,,,,,,12,"R6,777.39"
TR140,209362 1700,WOMEN,WHITE,True Religion Crystal Buddha Baby Tee Optic White,R564.78,"R1,299.00",T-Shirts,3,3,3,3,1,,,,,,,13,"R7,342.17"
TR141,209362 6713,WOMEN,CORAL,True Religion Crystal Buddha Baby Tee Sunkist Coral,R564.78,"R1,299.00",T-Shirts,3,3,3,3,1,1,,,,,,14,"R7,906.96"
TR142,209361 1001,WOMEN,BLACK,True Religion Crystal Wing V Notch Tee Jet Black,R608.26,"R1,399.00",T-Shirts,3,3,3,3,1,,,,,,,13,"R7,907.39"
TR143,209361 1700,WOMEN,WHITE,True Religion Crystal Wing V Notch Tee Optic White,R608.26,"R1,399.00",T-Shirts,3,3,3,3,1,,,,,,,13,"R7,907.39"
TR144,209361 3563,WOMEN,GREEN,True Religion Crystal Wing V Notch Tee Daiquiri Green,R608.26,"R1,399.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R8,515.65"
TR145,209361 6005,WOMEN,SCARLET,True Religion Crystal Wing V Notch Tee Flame Scarlet,R608.26,"R1,399.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R8,515.65"
TR146,209136 9602,WOMEN,MULTI,True Religion Printed Mesh Tube Top Patch Multi,R564.78,"R1,299.00",Tops And Tanks,3,3,3,3,1,,,,,,,13,"R7,342.17"
TR147,208879 6217,WOMEN,RED-WHITE,True Religion Embroidered Contrast Rib Tank Red -White,R477.83,"R1,099.00",Tops And Tanks,3,3,3,3,2,,,,,,,14,"R6,689.57"
TR148,208879 1096,WOMEN,BLACK-WHITE,True Religion Embroidered Contrast Rib Tank Black-White,R477.83,"R1,099.00",Tops And Tanks,3,3,3,3,,,,,,,,12,"R5,733.91"
TR149,208879 1836,WOMEN,WHITE-RED,True Religion Embroidered Contrast Rib Tank White-Red,R477.83,"R1,099.00",Tops And Tanks,2,3,4,3,1,,,,,,,13,"R6,211.74"
TR150,209155 1001,WOMEN,BLACK,True Religion Mesh Horseshoe Racer Tank Jet Black,R477.83,"R1,099.00",Tops And Tanks,3,1,1,1,,,,,,,,6,"R2,866.96"
TR151,209155 1700,WOMEN,WHITE,True Religion Mesh Horseshoe Racer Tank Optic White,R477.83,"R1,099.00",Tops And Tanks,1,1,1,1,1,,,,,,,5,"R2,389.13"
TR152,209128 1001,WOMEN,BLACK,True Religion Hs Bandeau Halter Crop Top Jet Black,R608.26,"R1,399.00",Tops And Tanks,3,3,3,3,1,,,,,,,13,"R7,907.39"
TR153,209666 1700,WOMEN,WHITE,True Religion Hs Bandeau Halter Crop Top Optic White,R608.26,"R1,399.00",Tops And Tanks,3,3,3,3,1,,,,,,,13,"R7,907.39"
TR154,209128 3563,WOMEN,GREEN,True Religion Hs Bandeau Halter Crop Top Daiquiri Green,R608.26,"R1,399.00",Tops And Tanks,3,3,3,3,1,,,,,,,13,"R7,907.39"
TR155,209366 1001,WOMEN,BLACK,True Religion I Love Tr Classic Zip Hoodie Jet Black,"R1,651.74","R3,799.00",Hoodies And Sweaters,3,3,3,3,1,,,,,,,13,"R21,472.61"
TR156,209366 6713,WOMEN,CORAL,True Religion I Love Tr Classic Zip Hoodie Sunkist Coral,"R1,651.74","R3,799.00",Hoodies And Sweaters,3,3,3,3,1,,,,,,,13,"R21,472.61"
TR157,209367 1001,WOMEN,BLACK,True Religion I Love Tr Mr Fleece Shorts Jet Black,R999.57,"R2,299.00",Shorts,3,3,3,3,1,,,,,,,13,"R12,994.35"
TR158,209367 6713,WOMEN,SUNKIST CORAL,True Religion I Love Tr Mr Fleece Shorts Sunkist Coral,R999.57,"R2,299.00",Shorts,3,3,3,3,1,,,,,,,13,"R12,994.35"
TR159,208887 1096,WOMEN,WHITE,True Religion French Terry Ss Zip Up Jkt Black / White,R869.13,"R1,999.00",T-Shirts,3,3,3,3,1,,,,,,,13,"R11,298.70"
TR160,208887 6217,WOMEN,WHITE,True Religion French Terry Ss Zip Up Jkt Red / White,R869.13,"R1,999.00",T-Shirts,3,3,3,3,1,,,,,,,13,"R11,298.70"
TR161,208888 1096,WOMEN,BLACK-WHITE,True Religion French Terry Hot Shorts Black / White,R869.13,"R1,999.00",Shorts,3,3,3,3,1,,,,,,,13,"R11,298.70"
TR162,208888 8104,WOMEN,ORANGE-PINK,True Religion French Terry Hot Shorts Orange/Pink,R869.13,"R1,999.00",Shorts,3,3,3,3,1,,,,,,,13,"R11,298.70"
TR163,208888 6217,WOMEN,RED-WHITE,True Religion French Terry Hot Shorts Red / White,R869.13,"R1,999.00",Shorts,3,3,3,3,1,,,,,,,13,"R11,298.70"
TR164,208889 1001,WOMEN,BLACK,True Religion Strapless Rib Maxi Dress Jet Black,"R1,130.00","R2,599.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R15,820.00"
TR165,208880 1001,WOMEN,BLACK,True Religion Half Zip Cap Sleeve Rib Top Jet Black,R608.26,"R1,399.00",Tops And Tanks,3,3,3,3,1,,,,,,,13,"R7,907.39"
TR166,208880 1700,WOMEN,WHITE,True Religion Half Zip Cap Sleeve Rib Top Optic White,R608.26,"R1,399.00",Tops And Tanks,3,3,3,3,2,,,,,,,14,"R8,515.65"
TR167,208880 6713,WOMEN,CORAL,True Religion Half Zip Cap Sleeve Rib Top Sunkist Coral,R608.26,"R1,399.00",Tops And Tanks,3,3,3,3,1,,,,,,,13,"R7,907.39"
TR168,208880 6005,WOMEN,SCARLET,True Religion Half Zip Cap Sleeve Rib Top Flame Scarlet,R608.26,"R1,399.00",Tops And Tanks,3,3,3,3,2,,,,,,,14,"R8,515.65"
TR169,208931 INCD,WOMEN,INDIGO,True Religion Rhinestone Becca Boot Supt Flp Indigo Twilight,"R2,390.87","R5,499.00",Jeans,4,4,4,4,4,4,4,3,2,2,2,37,"R88,462.17"
TR170,209161 IXTL,WOMEN,LIGHT,True Religion Becca Mr Bootcut Flap Lapis Light,"R1,260.43","R2,899.00",Jeans,,,3,,2,,,,2,2,2,11,"R13,864.78"
TR171,209143 1001,WOMEN,BLACK,True Religion Og Crystal Buddha Bby Crew Tee Jet Black,R564.78,"R1,299.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R7,906.96"
TR172,209143 1700,WOMEN,WHITE,True Religion Og Crystal Buddha Bby Crew Tee Optic White,R564.78,"R1,299.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R7,906.96"
TR173,209143 6005,WOMEN,SCARLET,True Religion Og Crystal Buddha Bby Crew Tee Flame Scarlet,R564.78,"R1,299.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R7,906.96"
TR174,208895 1001,WOMEN,BLACK,True Religion Crystal Low Plunge Ss Tee Jet Black,R608.26,"R1,399.00",T-Shirts,2,3,3,3,2,,,,,,,13,"R7,907.39"
TR175,208895 1700,WOMEN,WHITE,True Religion Crystal Low Plunge Ss Tee Optic White,R608.26,"R1,399.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R8,515.65"
TR176,208895 6005,WOMEN,SCARLET,True Religion Crystal Low Plunge Ss Tee Flame Scarlet,R608.26,"R1,399.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R8,515.65"
TR177,209144 1001,WOMEN,BLACK,True Religion Crystal Leopard Baby Tee Jet Black,R608.26,"R1,399.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R8,515.65"
TR178,209144 1700,WOMEN,WHITE,True Religion Crystal Leopard Baby Tee Optic White,R608.26,"R1,399.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R8,515.65"
TR179,209146 1001,WOMEN,BLACK,True Religion Embroidered Buddha Tee Jet Black,R564.78,"R1,299.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R7,906.96"
TR180,209146 1700,WOMEN,WHITE,True Religion Embroidered Buddha Tee Optic White,R564.78,"R1,299.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R7,906.96"
TR181,209364 1702,WOMEN,WHITE,True Religion Buddha Slash Neck Ss Tee Winter White,R564.78,"R1,299.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R7,906.96"
TR182,209364 1001,WOMEN,BLACK,True Religion Buddha Slash Neck Ss Tee Jet Black,R564.78,"R1,299.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R7,906.96"
TR183,209364 6005,WOMEN,SCARLET,True Religion Buddha Slash Neck Ss Tee Flame Scarlet,R564.78,"R1,299.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R7,906.96"
TR184,208902 1001,WOMEN,BLACK,True Religion Front Twist Cap Sleeve Top Jet Black,R608.26,"R1,399.00",Tops And Tanks,3,3,3,3,1,,,,,,,13,"R7,907.39"
TR185,208902 1700,WOMEN,WHITE,True Religion Front Twist Cap Sleeve Top White,R608.26,"R1,399.00",Tops And Tanks,3,3,3,3,1,,,,,,,13,"R7,907.39"
TR186,208902 5407,WOMEN,LILAC,True Religion Front Twist Cap Sleeve Top Fragrant Lilac,R608.26,"R1,399.00",Tops And Tanks,3,3,3,3,2,,,,,,,14,"R8,515.65"
TR187,208905 2142,WOMEN,FLORAL,True Religion Leopard Tr Contrast Cami Top Floral Leopard,R564.78,"R1,299.00",Tops And Tanks,3,3,3,3,2,,,,,,,14,"R7,906.96"
TR188,209147 1001,WOMEN,BLACK,True Religion Lurex Buddha Zip Up Hoodie Jet Black,"R1,130.00","R2,599.00",Hoodies And Sweaters,3,3,3,3,2,,,,,,,14,"R15,820.00"
TR189,209147 6005,WOMEN,SCARLET,True Religion Lurex Buddha Zip Up Hoodie Flame Scarlet,"R1,130.00","R2,599.00",Hoodies And Sweaters,3,2,3,3,1,,,,,,,12,"R13,560.00"
TR190,209168 1001,WOMEN,BLACK,True Religion Lurex Buddha Straight Leg Pant Jet Black,"R1,130.00","R2,599.00",Pants,3,3,3,3,2,,,,,,,14,"R15,820.00"
TR191,209168 6005,WOMEN,SCARLET,True Religion Lurex Buddha Straight Leg Pant Flame Scarlet,"R1,130.00","R2,599.00",Pants,3,3,3,3,2,,,,,,,14,"R15,820.00"
TR192,209148 1001,WOMEN,BLACK,True Religion Patched Boyfriend Hoodie Jet Black,"R1,130.00","R2,599.00",Hoodies And Sweaters,3,3,3,3,2,,,,,,,14,"R15,820.00"
TR193,209148 1501,WOMEN,GREY,True Religion Patched Boyfriend Hoodie Heather Grey,"R1,130.00","R2,599.00",Hoodies And Sweaters,3,1,3,3,,,,,,,,10,"R11,300.00"
TR194,208924 4253,WOMEN,BLUE,True Religion Tr Terry V Notch Hoodie Cerulean Blue,"R1,130.00","R2,599.00",Hoodies And Sweaters,3,3,3,3,2,,,,,,,14,"R15,820.00"
TR195,208924 6005,WOMEN,SCARLET,True Religion Tr Terry V Notch Hoodie Flame Scarlet,"R1,130.00","R2,599.00",Hoodies And Sweaters,3,3,3,3,2,,,,,,,14,"R15,820.00"
TR196,208925 4253,WOMEN,BLUE,True Religion Mr Joey Flare Terry Pants Cerulean Blue,"R1,130.00","R2,599.00",Pants,3,3,3,3,2,,,,,,,14,"R15,820.00"
TR197,208925 6005,WOMEN,SCARLET,True Religion Mr Joey Flare Terry Pants Flame Scarlet,"R1,130.00","R2,599.00",Pants,3,3,3,3,2,,,,,,,14,"R15,820.00"
TR198,209365 1001,WOMEN,BLACK,True Religion Crystal Srs Logo Crew Tee Jet Black,R608.26,"R1,399.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R8,515.65"
TR199,209365 1700,WOMEN,WHITE,True Religion Crystal Srs Logo Crew Tee Optic White,R608.26,"R1,399.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R8,515.65"
TR200,209365 4253,WOMEN,BLUE,True Religion Crystal Srs Logo Crew Tee Cerulean Blue,R608.26,"R1,399.00",T-Shirts,,3,3,3,2,,,,,,,11,"R6,690.87"
TR201,209152 1096,WOMEN,BLACK-WHITE,True Religion Crystal Contrast Ringer Tee Black-White,R608.26,"R1,399.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R8,515.65"
TR202,209152 7008,WOMEN,YELLOW-BLUE,True Religion Crystal Contrast Ringer Tee Yellow-Blue,R608.26,"R1,399.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R8,515.65"
TR203,209152 1836,WOMEN,WHITE-RED,True Religion Crystal Contrast Ringer Tee White-Red,R608.26,"R1,399.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R8,515.65"
TR204,208918 1001,WOMEN,BLACK,True Religion Sporty Ss Raglan Ribbed Top Jet Black,R477.83,"R1,099.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R6,689.57"
TR205,208918 1700,WOMEN,WHITE,True Religion Sporty Ss Raglan Ribbed Top Optic White,R477.83,"R1,099.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R6,689.57"
TR206,208918 4253,WOMEN,BLUE,True Religion Sporty Ss Raglan Ribbed Top Cerulean Blue,R477.83,"R1,099.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R6,689.57"
TR207,208920 4903,WOMEN,DRESS BLUE,True Religion Sporty Terry Polo Top Dress Blue,R738.70,"R1,699.00",Golfers,3,3,3,3,,,,,,,,12,"R8,864.35"
TR208,208920 6005,WOMEN,SCARLET,True Religion Sporty Terry Polo Top Flame Scarlet,R738.70,"R1,699.00",Golfers,3,3,3,3,1,,,,,,,13,"R9,603.04"
TR209,209163 1001,WOMEN,BLACK,True Religion Shrunken Nylon Track Jacket Jet Black,"R1,651.74","R3,799.00",Jackets,3,3,3,3,1,,,,,,,13,"R21,472.61"
TR210,209163 6005,WOMEN,SCARLET,True Religion Shrunken Nylon Track Jacket Flame Scarle,"R1,651.74","R3,799.00",Jackets,3,3,3,3,1,,,,,,,13,"R21,472.61"
TR211,209164 1001,WOMEN,BLACK,True Religion Mr Nylon Track Pants Jet Black,"R1,651.74","R3,799.00",Pants,3,3,3,3,1,,,,,,,13,"R21,472.61"
TR212,209164 6005,WOMEN,SCARLET,True Religion Mr Nylon Track Pants Flame Scarlet,"R1,651.74","R3,799.00",Pants,3,3,3,3,1,,,,,,,13,"R21,472.61"
TR213,209650 IZCL,WOMEN,BLUE,True Religion Jennie Mr Skinny Flap Sup T Blue Crystal,"R2,390.87","R5,499.00",Jeans,3,3,3,3,3,3,3,3,3,2,2,31,"R74,116.96"
TR214,208959 IZHB,WOMEN,MIDNIGHT SEA,True Religion Jennie Mr Curvy Skny Flp Big T Midnight Sea,"R1,260.43","R2,899.00",Jeans,3,3,3,3,3,3,3,3,3,2,2,31,"R39,073.48"
TR215,208962 IMMD,WOMEN,OCEAN GLOW,True Religion Becca Mr Bootcut Flap Big T Ocean Glow,"R1,260.43","R2,899.00",Jeans,3,3,3,3,3,3,3,3,3,2,2,31,"R39,073.48"
TR216,209651 1001,WOMEN,BLACK,True Religion Crystal Rib Crop Tank Jet Black,R564.78,"R1,299.00",Tops And Tanks,3,3,3,3,2,,,,,,,14,"R7,906.96"
TR217,209651 1700,WOMEN,WHITE,True Religion Crystal Rib Crop Tank Optic White,R564.78,"R1,299.00",Tops And Tanks,2,3,2,1,2,,,,,,,10,"R5,647.83"
TR218,209651 6005,WOMEN,SCARLET,True Religion Crystal Rib Crop Tank Flame Scarlet,R564.78,"R1,299.00",Tops And Tanks,3,3,3,3,2,,,,,,,14,"R7,906.96"
TR219,209654 1001,WOMEN,BLACK,True Religion Crystal Butterfly Ss Baby Tee Jet Black,R608.26,"R1,399.00",T-Shirts,1,2,2,3,2,,,,,,,10,"R6,082.61"
TR220,209654 1700,WOMEN,WHITE,True Religion Crystal Butterfly Ss Baby Tee Optic White,R608.26,"R1,399.00",T-Shirts,1,2,2,3,2,,,,,,,10,"R6,082.61"
TR221,209654 4253,WOMEN,BLUE,True Religion Crystal Butterfly Ss Baby Tee Cerulean Blue,R608.26,"R1,399.00",T-Shirts,3,3,3,3,2,,,,,,,14,"R8,515.65"
